molecule_id,synthetic_accessibility_score,stereocenter_count,defined_stereocenter_count,undefined_stereocenter_count,ring_count,rotatable_bonds,stereochemical_complexity,route_status,route_note,synthetic_feasibility_class
REV-TAF_DISRUPTING-30982,3.005,1,1,0,5,9,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-30983,2.568,0,0,0,2,3,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-30984,1.535,0,0,0,2,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-30985,3.569,2,2,0,5,5,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-30986,3.183,2,2,0,3,5,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-30987,2.499,1,1,0,3,3,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-30988,3.278,3,3,0,4,6,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-30989,1.656,0,0,0,2,1,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-30990,2.178,0,0,0,4,2,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-30991,1.977,0,0,0,3,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-30992,2.28,0,0,0,5,6,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-30993,2.909,1,1,0,3,2,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-30994,2.225,0,0,0,3,6,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-30995,2.864,1,1,0,3,3,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-30996,2.969,1,0,1,4,6,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-30997,2.189,1,0,1,2,5,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-30998,2.422,1,0,1,4,3,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-30999,2.08,0,0,0,3,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31000,2.527,0,0,0,1,3,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31001,3.291,3,2,1,3,3,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31002,2.218,0,0,0,3,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31003,2.48,1,1,0,4,4,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31004,2.358,0,0,0,2,2,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31005,3.067,2,2,0,3,5,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31006,1.974,0,0,0,2,1,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31007,2.34,0,0,0,3,6,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31008,3.548,2,2,0,4,2,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31009,3.926,2,0,2,3,2,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31010,2.177,0,0,0,3,6,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31011,3.603,5,5,0,2,7,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31012,2.974,1,1,0,4,9,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31013,3.582,5,5,0,3,8,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31014,1.805,0,0,0,2,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31015,3.143,1,1,0,4,3,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31016,4.353,2,1,1,1,1,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",MODERATE
REV-TAF_DISRUPTING-31017,2.274,0,0,0,3,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31018,3.316,3,3,0,4,5,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31019,2.381,1,1,0,3,3,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31020,2.962,1,1,0,3,11,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31021,2.153,0,0,0,3,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31022,3.616,3,3,0,4,3,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31023,1.592,0,0,0,3,3,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31024,3.556,3,3,0,6,7,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31025,2.012,0,0,0,3,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31026,3.398,3,3,0,2,11,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31027,2.49,1,1,0,3,7,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31028,3.549,2,2,0,5,7,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31029,3.868,3,3,0,4,5,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31030,2.18,0,0,0,3,3,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31031,2.693,1,1,0,5,7,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31032,2.274,0,0,0,4,9,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31033,2.2,0,0,0,3,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31034,1.993,1,1,0,2,3,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31035,3.376,3,3,0,4,4,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31036,2.893,1,1,0,4,4,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31037,2.76,1,1,0,3,6,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31038,3.055,1,1,0,4,5,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31039,1.821,0,0,0,2,3,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31040,1.947,0,0,0,3,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31041,2.007,0,0,0,3,3,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31042,3.452,5,5,0,3,6,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31043,3.301,3,3,0,4,8,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31044,1.974,0,0,0,3,6,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31045,2.835,0,0,0,4,7,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31046,3.071,0,0,0,1,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31047,2.241,0,0,0,4,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31048,2.859,2,2,0,3,0,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31049,2.692,0,0,0,5,7,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31050,3.132,1,1,0,4,7,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31051,1.983,0,0,0,3,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31052,2.885,1,0,1,2,3,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31053,2.24,0,0,0,2,0,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31054,2.046,0,0,0,4,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31055,3.009,2,2,0,4,3,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31056,2.122,0,0,0,3,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31057,2.366,0,0,0,3,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31058,2.163,0,0,0,3,7,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31059,3.682,3,3,0,5,4,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31060,2.691,2,2,0,2,8,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31061,2.992,2,2,0,3,5,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31062,2.038,0,0,0,2,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31063,2.484,1,1,0,2,5,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31064,1.876,0,0,0,3,8,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31065,1.933,0,0,0,3,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31066,1.926,0,0,0,3,3,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31067,1.929,0,0,0,4,6,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31068,3.085,2,2,0,4,6,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31069,2.855,0,0,0,4,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31070,2.068,0,0,0,4,8,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31071,2.392,0,0,0,4,7,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31072,3.809,4,3,1,4,4,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31073,1.626,0,0,0,3,6,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31074,3.182,2,2,0,3,7,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31075,2.578,0,0,0,4,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31076,2.658,2,2,0,2,7,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31077,2.198,0,0,0,4,3,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31078,1.825,0,0,0,3,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31079,1.715,0,0,0,3,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31080,4.141,1,0,1,4,0,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",MODERATE
REV-TAF_DISRUPTING-31081,3.363,3,3,0,4,4,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31082,2.335,1,1,0,3,5,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31083,2.102,0,0,0,3,2,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31084,2.719,1,1,0,3,5,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31085,2.902,0,0,0,2,0,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31086,3.315,3,3,0,3,3,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31087,2.329,1,1,0,4,6,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31088,2.093,0,0,0,3,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31089,3.074,2,2,0,3,5,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31090,1.983,0,0,0,2,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31091,2.468,0,0,0,2,3,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31092,3.084,2,2,0,4,7,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31093,3.321,0,0,0,3,2,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31094,2.743,1,1,0,3,6,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31095,3.44,1,0,1,5,5,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31096,1.849,0,0,0,3,8,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31097,1.888,0,0,0,3,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31098,3.415,3,3,0,4,9,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31099,3.97,1,0,1,4,0,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31100,3.08,1,1,0,4,3,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31101,1.885,0,0,0,3,3,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31102,2.804,1,1,0,4,9,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31103,2.644,0,0,0,2,1,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31104,3.136,1,0,1,3,2,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31105,3.608,3,3,0,2,10,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31106,2.172,0,0,0,2,6,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31107,3.393,2,2,0,4,8,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31108,2.484,0,0,0,3,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31109,3.023,3,3,0,4,8,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31110,1.793,0,0,0,2,3,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31111,2.714,1,1,0,4,6,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31112,1.907,0,0,0,3,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-TAF_DISRUPTING-31113,2.59,1,1,0,3,2,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
