molecule_id,ototoxic_alert_matches,hair_cell_risk,mitochondrial_risk,oxidative_risk,ion_channel_risk,local_exposure,retention,local_cochlear_safety_class,evidence_level,note
REV-TAF_DISRUPTING-30517,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30518,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30519,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30520,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30521,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30522,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30523,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30524,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30525,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30526,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30527,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30528,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30529,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30530,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30531,aromatic_amine,MODERATE,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30532,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30533,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30534,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30535,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30536,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30537,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30538,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30539,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30540,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30541,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30542,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30543,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30544,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30545,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30546,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30547,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30548,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30549,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30550,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30551,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30552,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30553,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30554,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30555,polyether_like,MODERATE,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30556,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30557,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30558,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30559,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30560,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30561,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30562,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30563,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30564,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30565,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30566,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30567,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30568,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30569,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30570,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30571,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30572,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30573,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30574,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30575,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30576,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30577,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30578,nitroarene,MODERATE,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30579,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30580,nitroarene,MODERATE,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30581,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30582,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30583,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30584,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30585,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30586,nitroarene,MODERATE,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30587,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30588,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30589,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30590,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30591,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30592,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30593,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30594,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30595,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30596,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30597,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-TAF_DISRUPTING-30598,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
